Price,Close,High,Low,Open,Volume
Ticker,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,
2021-01-21,1991.0482177734375,2022.2036302058457,1985.6141342096453,2004.4522905641247,3125452
2021-01-22,1984.1651611328125,1998.6560514825135,1974.0215378880218,1992.4974230838905,4646781
2021-01-25,1985.2520751953125,2009.1620454440151,1972.9348177944657,1991.0484316192403,2440726
2021-01-26,1980.54248046875,2008.0716349008817,1969.3120402100099,1981.6292972679828,5409851
2021-01-27,2016.769287109375,2026.2281644861039,1970.7607188566553,1979.8175236308127,5226642
2021-01-28,1983.8023681640625,2031.260021602611,1979.817374363879,2015.3200464018773,3166640
2021-01-29,1925.4765625,1968.2246780926623,1925.4765625000002,1945.4015316321731,4899285
2021-02-01,1916.4200439453125,1948.2999993077299,1912.7973217450378,1929.099571646274,3971098
2021-02-02,1951.5604248046875,1971.4853966562296,1918.2313809802895,1927.6504585828368,2745980
2021-02-03,1953.3717041015625,1982.1983469629035,1947.2130766961977,1966.7757755132386,3089083
2021-02-04,1939.2430419921875,1965.688911983861,1918.231254875515,1961.34164568386,5871977
2021-02-05,1936.70703125,1950.8356459560885,1922.9406887158623,1939.2429364536567,4116672
2021-02-08,1953.0093994140625,1961.7039320770077,1934.5335175053042,1940.3298726139342,2358171
2021-02-09,1978.7308349609375,1991.0480902499658,1942.1413413082362,1952.2849633109652,3612638
2021-02-10,1962.06640625,1982.715923450194,1954.4586893867709,1982.715923450194,5538966
2021-02-11,1951.5604248046875,1974.3835743800903,1944.3149804950356,1962.7908634846476,2602611
2021-02-12,1966.77587890625,1967.1381511256102,1939.2431902348787,1960.9795233964876,3634028
2021-02-15,2021.1168212890625,2034.1586218924692,1965.6891687245839,1982.3536917178258,4141871
2021-02-16,1991.4102783203125,2025.4638650334487,1981.6289289452627,2024.3770484362208,2095514
2021-02-17,1912.797119140625,1929.4616394967745,1842.8785880811288,1905.5516755075166,7566808
2021-02-18,1879.83056640625,1916.782333177003,1856.282871895476,1909.1746164889068,8239312
2021-02-19,1856.28271484375,1888.8872121770712,1856.28271484375,1883.4531292881843,8638657
2021-02-22,1866.064208984375,1871.498292295337,1832.37289245641,1847.588325727104,5564212
2021-02-23,1888.16259765625,1895.0457690598319,1863.5280894750097,1866.4262669080967,5245806
2021-02-24,1872.585205078125,1887.438366890507,1849.0375095219094,1878.3815609073472,3791896
2021-02-25,1847.5885009765625,1876.9325536391314,1837.0826055788527,1874.7589201085707,7512291
2021-02-26,1800.8548583984375,1869.3359695629822,1795.4207761461792,1841.7916113654508,10406905
2021-03-01,1845.05224609375,1848.6749679592394,1807.7382108792092,1811.3609327446986,5074721
2021-03-02,1837.806640625,1862.07887498768,1834.1839190783314,1836.7198241609995,5309386
2021-03-03,1851.210693359375,1866.7883958670957,1829.4743642788342,1853.7465984187713,3127646
2021-03-04,1876.2080078125,1890.6988980060703,1839.6185100737353,1847.5884996801988,6982071
2021-03-05,1894.321044921875,1904.1023928302495,1836.3575017611367,1859.1806468806774,4230297
2021-03-08,1889.249267578125,1905.5515143741013,1856.2825018351512,1894.3210776924288,4423692
2021-03-09,1885.2647705078125,1919.6806339202342,1883.0911370291333,1895.7706656547623,2776260
